date,label,record_id,short_alias,formal_column,aggregation,factor_count,n,pearson_ic,rank_ic,pearson_ic_rolling20,pearson_ic_cumulative,rank_ic_rolling20,rank_ic_cumulative
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2839,2826,0.03548730363050645,0.03361692721126263,0.01753683974232805,-1.2192319631274031,0.030708655768514427,-1.5666656296688724
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2839,2826,-0.003955122550304693,0.0393209690866971,0.017881269449168086,-0.9399915473064712,0.03201853456510124,-1.0225016535580078
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2839,2826,0.0013326896222303215,-0.00024232879899210367,0.00702616906251223,-1.5636534423048434,0.025033821255856088,-1.5042626466032736
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2839,2826,0.06297897690112966,0.06544291952084721,0.017025938868749,-0.39491201708542834,0.00758123451665489,-1.1757499117700558
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2839,2826,0.0168789403968628,-0.016084763689040337,0.01078477775908375,-0.6322688951533377,0.005906588610230572,-1.3726751242472253
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2839,2826,0.027475898428182016,0.04229625156296391,0.013188012466764893,-0.27504412738098216,0.0005706538697587829,-1.1726449501494618
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2839,2826,0.06703961013776927,0.08907790937755548,0.011849529350526558,-0.2339338190898439,0.008227629700270925,-0.7148551846772283
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2839,2826,0.026228102749711584,0.03732490511041959,-0.01416285543042418,-0.06848574865920413,-0.035193367326032746,-0.39727081886913723
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2839,2826,0.013196597100011566,0.015030706716230541,-0.035413058852501095,-0.9451713260908072,-0.054643290209928044,-1.1820594724912574
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2839,2826,0.09260225929026163,0.1158793758103326,0.0329406769493021,-0.06813754774231813,0.04653904357076828,-0.5572462574706828
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2839,2826,0.056587015923112514,0.04822726129730269,0.008170920798399735,-1.1043659719771002,0.0140840703121074,-1.6960542537362358
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2839,2826,0.07054380634540351,0.10143453208833522,0.02395750396578553,-0.7052950750097341,0.03828173485411037,-1.1503220059412955
2024-03-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2839,2826,0.042690332308876186,0.03414011939425488,0.01442002152337445,-1.2527024644288083,0.0230076260300772,-1.771115261422618
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2839,2835,-0.015455692793914098,-0.0073902788531903865,0.027286754329551348,-0.6859190979659756,0.043794528268649706,-0.9756015786909846
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2839,2835,-0.05292520996014431,-0.034159876705668876,0.022161989501803814,-1.2740352045945813,0.038591318360332846,-1.6019425686881799
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2839,2835,-0.015414218676035098,-0.0073716891143492756,0.02728184133680614,-0.6861995461924735,0.04376504289326801,-0.9763209559919657
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2839,2835,-0.05293393266955279,-0.03419961506834764,0.02211573211764011,-1.2745941084140393,0.03855613210285348,-1.6018685768661847
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2839,2835,0.004170372168800319,0.014022467447100487,0.011280766570652901,-0.37284452543008306,0.022084661178805687,-1.2457687631411751
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2839,2835,0.021240582827794063,0.035555533026366826,0.016567094300922073,-0.22381881751759558,0.025197854072799265,-1.1730817563779248
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2839,2835,-0.019406654510891547,-0.01696128058841329,0.029657118710505626,-0.7027922941968048,0.0449197458800861,-0.907695006517738
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2839,2835,-0.07237466477979947,-0.057040028025650266,0.022021863719521535,-1.4807538561319809,0.03807142808963737,-1.7287588048703642
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2839,2835,-0.015246304736064796,-0.0060610722523074,0.027629874586503966,-0.664622130263407,0.044064766189307325,-0.9546246148805839
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2839,2835,-0.052950317036663454,-0.034269118800812445,0.022221548621932007,-1.2649146496755856,0.03878721135189988,-1.588372029832747
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2839,2835,-0.015117933484119793,-0.00651882083494934,0.027476574186807746,-0.6770609977934091,0.044066110157081895,-0.9644178521159635
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2839,2835,-0.05277504922517124,-0.03383207786837618,0.022237514191529657,-1.2720070123525744,0.03870517409956182,-1.6004977075372484
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2839,2835,-0.04189520928360273,-0.03112189909062045,0.015265481000953613,-0.9818867565900739,0.030123296700322377,-1.0536235526486282
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2839,2835,-0.07349396277515587,-0.050001381197004376,0.011659027964341604,-1.6371474050799992,0.03240878093608935,-1.554264027800278
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2839,2835,-0.0009506896439391186,0.015907990673530038,0.01663326924020101,-0.3958627067293674,0.009515187069268712,-1.1598419210965258
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2839,2835,-0.027229397828752538,-0.006839441061773429,0.016090425161592644,-0.6594982929820903,0.015167652280191037,-1.3795145653089986
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2839,2835,0.01191072924508179,0.045212252513932856,0.014484898272385494,-0.26313339813590036,0.0051653624022019295,-1.1274326976355291
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2839,2835,0.012117253599410984,0.05230109537866925,0.012511560477407781,-0.22181656549043294,0.012901521271164016,-0.6625540892985591
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2839,2835,-0.010836191761388935,-0.008730961885817146,-0.013036466934719701,-0.07932194042059307,-0.031090974148591,-0.4060017807549544
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2839,2835,-0.028170161890254307,0.0005513108619635506,-0.032660874781873954,-0.9733414879810615,-0.04729821179292751,-1.1815081616292937
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2839,2835,0.006050858638935801,0.017989066363099045,0.034590624593623054,-0.06208668910338233,0.0496082361871637,-0.5392571911075837
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2839,2835,-0.04356248417814025,-0.04091322818699587,0.01314259670240395,-1.1479284561552405,0.021842036951031516,-1.7369674819232317
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2839,2835,-0.0026036485205754322,0.007622790463413898,0.025247290245824013,-0.7078987235303095,0.04039149534971942,-1.1426992154778817
2024-03-18,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2839,2835,-0.0436731890820118,-0.028979155160573585,0.019823985056611426,-1.2963756535108202,0.03170715458708867,-1.8000944165831916
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2840,2837,-0.0754024145916715,-0.14213368283418815,0.02316894518988975,-0.7613215125576471,0.03441583085547019,-1.1177352615251728
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2840,2837,-0.08327500893524895,-0.14577685393261758,0.01728584270401313,-1.3573102135298303,0.027618137951724638,-1.7477194226207975
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2840,2837,-0.07528925985675755,-0.1420795220421901,0.02316830877487424,-0.7614888060492311,0.03438677463238611,-1.1184004780341559
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2840,2837,-0.08354201052570413,-0.1457845860387918,0.017223872182233424,-1.3581361189397434,0.027578322884729507,-1.7476531629049763
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2840,2837,-0.06938810365638945,-0.1472090214375876,0.009370005119182933,-0.44223262908647254,0.013704164541231339,-1.3929777845787625
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2840,2837,-0.06538240727638021,-0.1315303524473387,0.014197144370758955,-0.2892012247939758,0.016393695886141514,-1.3046121088252634
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2840,2837,-0.06053387107813532,-0.12299182069647799,0.025595096195976462,-0.76332616527494,0.03625588893536757,-1.030686827214216
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2840,2837,-0.07772997818665148,-0.13811830329834998,0.016686681117477255,-1.5584838343186325,0.02688027518275655,-1.866877108168714
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2840,2837,-0.07421369630418474,-0.13979782336107993,0.023661076478362346,-0.7388358265675917,0.03487233486703646,-1.0944224382416639
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2840,2837,-0.0830461324736622,-0.1456588216230106,0.017480010942560076,-1.3479607821492479,0.027855264389398744,-1.7340308514557576
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2840,2837,-0.07469857151571299,-0.14051241177231547,0.023372237445916415,-0.7517595693091221,0.03475852520798121,-1.104930263888279
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2840,2837,-0.08299278761567637,-0.14491979029329247,0.01737441342027831,-1.3549997999682508,0.027764507948844042,-1.745417497830541
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2840,2837,-0.0663934962009387,-0.1113974007877892,0.008781276679846628,-1.0482802527910127,0.02031161628432104,-1.1650209534364175
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2840,2837,-0.024661289425638076,-0.07539173810460628,0.007670168472214871,-1.6618086945056372,0.023302776427515888,-1.6296557659048843
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2840,2837,-0.034691804292729916,-0.08762286156938423,0.016649692918972815,-0.43055451102209735,0.007729885025676656,-1.24746478266591
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2840,2837,-0.06371645789784491,-0.10540140231290954,0.012341989577208787,-0.7232147508799351,0.008056574323161468,-1.4849159676219081
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2840,2837,-0.056532870440476564,-0.1388834538969708,0.013096121773996878,-0.3196662685763769,-0.0004906181927147133,-1.2663161515324999
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2840,2837,-0.07286065239712693,-0.1472344489013292,0.012058330991697057,-0.29467721788755985,0.008474446990066779,-0.8097885381998883
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2840,2837,-0.040733049877574826,-0.06179102416413578,-0.009233070148341616,-0.1200549902981679,-0.02540630213975108,-0.46779280491909014
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2840,2837,-0.07618892815442187,-0.1203540286785328,-0.03036718308254969,-1.0495304161354835,-0.04424079993888021,-1.3018621903078267
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2840,2837,-0.05834241939907075,-0.1270012788043545,0.031423614774250416,-0.12042910850245309,0.041423438002765094,-0.6662584699119383
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2840,2837,-0.06617681391018278,-0.15566235097874273,0.00982273000235613,-1.2141052700654233,0.012302752996896276,-1.8926298329019744
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2840,2837,-0.07953791540558784,-0.15114155557954737,0.02159982557778191,-0.7874366389358973,0.03120380608019587,-1.293840771057429
2024-03-19,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2840,2837,-0.08323003413965253,-0.15703485814093188,0.01641527848754929,-1.3796056876504728,0.02192911359954402,-1.9571292747241233
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2841,2832,-0.07943914462556838,-0.12111259203699529,0.011049748721939315,-0.8407606571832156,0.018611861127787604,-1.238847853562168
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2841,2832,-0.07001214907336385,-0.11291176621414983,0.011158929215637473,-1.4273223626031941,0.016982381064224124,-1.8606311888349474
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2841,2832,-0.07955939657339489,-0.12113315404193256,0.011043994629161644,-0.8410482026226259,0.01858116567453274,-1.2395336320760884
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2841,2832,-0.07001396221383961,-0.11294837629349175,0.011106234792274433,-1.428150081153583,0.016951615841176066,-1.860601539198468
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2841,2832,-0.07304671485133733,-0.15003288428621214,0.0039538229596682945,-0.5152793439378098,0.002733965145849368,-1.5430106688649747
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2841,2832,-0.05300446500843401,-0.14158688066053593,0.011143360278469659,-0.34220568980240984,0.006329198711520473,-1.4461989894857994
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2841,2832,-0.07077100436896827,-0.1044697277271671,0.012904886683779315,-0.8340971696439083,0.020087902838670724,-1.1351565549413831
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2841,2832,-0.06563543317336949,-0.09306859679944385,0.010264733472257898,-1.624119267492002,0.017092411155222607,-1.9599457049681581
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2841,2832,-0.07889772342406534,-0.1210566723616676,0.011479715881935875,-0.817733549991657,0.018950129630559115,-1.2154791106033314
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2841,2832,-0.06955073276309956,-0.11305034357574294,0.011328993595441646,-1.4175115149123474,0.01713079306169223,-1.8470811950315007
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2841,2832,-0.07941823071764514,-0.12121550336454522,0.011261255845009173,-0.8311778000267672,0.018934212879852554,-1.2261457672528242
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2841,2832,-0.06982102798318883,-0.11293068150711445,0.011248455178972841,-1.4248208279514396,0.017104858338253696,-1.8583481793376555
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2841,2832,-0.04411203474167814,-0.0736819204093348,-0.0016013730127965985,-1.0923922875326908,0.00713294170816114,-1.2387028738457522
2024-03-20,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2841,2832,-0.049787659642006606,-0.07268354916500902,0.003435303866551235,-1.7115963541476438,0.015725626561684636,-1.7023393150698933
