date,formal_column,spread,n
2024-10-14,dm02_confirmed_buy,0.00297328286177282,2825
2024-10-14,dm02_confirmed_sell,0.00238247691606323,2825
2024-10-14,dm03_price_room_buy,,2825
2024-10-14,dm03_price_room_sell,0.003429608471885225,2825
2024-10-14,dm04_price_cap_buy,0.003260146205486113,2825
2024-10-14,dm04_price_cap_sell,0.0020657071595435554,2825
2024-10-14,dm05_lot_floor_buy,0.002840990672642081,2825
2024-10-14,dm05_lot_floor_sell,0.002664590323349203,2825
2024-10-14,dm06_soft_under_buy,0.0030926179466103593,2825
2024-10-14,dm06_soft_under_sell,0.0023326137262794297,2825
2024-10-14,dm07_fresh_match_buy,0.0010977647930147574,2825
2024-10-14,dm07_fresh_match_sell,0.0029860083489200284,2825
2024-10-14,dm08_adaptive_repeat_buy,,2825
2024-10-14,dm08_adaptive_repeat_sell,,2825
2024-10-14,dm09_two_level_buy,,2825
2024-10-14,dm09_two_level_sell,,2825
2024-10-14,dm10_excess_cancel_buy,,2825
2024-10-14,dm10_excess_cancel_sell,,2825
2024-10-14,dm11_recent_buy,0.0030230399080225048,2825
2024-10-14,dm11_recent_sell,0.0026675468975133378,2825
2024-10-14,dm12_persistent_buy,0.0028473191054835235,2825
2024-10-14,dm12_persistent_sell,0.0034792332671988715,2825
2024-10-15,dm01_exact_buy,-0.00480035536335188,2825
2024-10-15,dm01_exact_sell,-0.004316336484393846,2825
2024-10-15,dm02_confirmed_buy,-0.00480035536335188,2825
2024-10-15,dm02_confirmed_sell,-0.004316336484393846,2825
2024-10-15,dm03_price_room_buy,,2825
2024-10-15,dm03_price_room_sell,,2825
2024-10-15,dm04_price_cap_buy,-0.004945226036526234,2825
2024-10-15,dm04_price_cap_sell,-0.00496553801780849,2825
2024-10-15,dm05_lot_floor_buy,-0.004851172772551533,2825
2024-10-15,dm05_lot_floor_sell,-0.004313159312169713,2825
2024-10-15,dm06_soft_under_buy,-0.00485570623277589,2825
2024-10-15,dm06_soft_under_sell,-0.004324409575692827,2825
2024-10-15,dm07_fresh_match_buy,-0.0034337492288788697,2825
2024-10-15,dm07_fresh_match_sell,-0.003748945797091877,2825
2024-10-15,dm08_adaptive_repeat_buy,,2825
2024-10-15,dm08_adaptive_repeat_sell,,2825
2024-10-15,dm09_two_level_buy,,2825
2024-10-15,dm09_two_level_sell,,2825
2024-10-15,dm10_excess_cancel_buy,,2825
2024-10-15,dm10_excess_cancel_sell,,2825
2024-10-15,dm11_recent_buy,-0.003487230110019394,2825
2024-10-15,dm11_recent_sell,-0.003071259547516739,2825
2024-10-15,dm12_persistent_buy,-0.0027599780320815715,2825
2024-10-15,dm12_persistent_sell,-0.003961263524952323,2825
2024-10-16,dm01_exact_buy,0.000660914696513369,2828
2024-10-16,dm01_exact_sell,-0.00013700896753321597,2828
2024-10-16,dm02_confirmed_buy,0.0006836006727309824,2828
2024-10-16,dm02_confirmed_sell,-0.00013700896753321597,2828
2024-10-16,dm03_price_room_buy,0.00110700732896616,2828
2024-10-16,dm03_price_room_sell,0.0011573938500546513,2828
2024-10-16,dm04_price_cap_buy,0.00037162699066653135,2828
2024-10-16,dm04_price_cap_sell,0.0001612591988576044,2828
2024-10-16,dm05_lot_floor_buy,0.000747348860954504,2828
2024-10-16,dm05_lot_floor_sell,-0.00013634569892233966,2828
2024-10-16,dm06_soft_under_buy,0.0006920234599371517,2828
2024-10-16,dm06_soft_under_sell,-0.00018135521982905363,2828
2024-10-16,dm07_fresh_match_buy,0.0008722310090839777,2828
2024-10-16,dm07_fresh_match_sell,-0.00024822584030708816,2828
2024-10-16,dm08_adaptive_repeat_buy,,2828
2024-10-16,dm08_adaptive_repeat_sell,,2828
2024-10-16,dm09_two_level_buy,,2828
2024-10-16,dm09_two_level_sell,,2828
2024-10-16,dm10_excess_cancel_buy,,2828
2024-10-16,dm10_excess_cancel_sell,,2828
2024-10-16,dm11_recent_buy,0.0004684518938529343,2828
2024-10-16,dm11_recent_sell,0.0014067468810087629,2828
2024-10-16,dm12_persistent_buy,0.0006592479826409885,2828
2024-10-16,dm12_persistent_sell,-0.00018644593767866077,2828
2024-10-17,dm01_exact_buy,0.004088482780848836,2827
2024-10-17,dm01_exact_sell,0.0031475257601642063,2827
2024-10-17,dm02_confirmed_buy,0.004088482780848836,2827
2024-10-17,dm02_confirmed_sell,0.0031475257601642063,2827
2024-10-17,dm03_price_room_buy,,2827
2024-10-17,dm03_price_room_sell,,2827
2024-10-17,dm04_price_cap_buy,0.0034929681420065033,2827
2024-10-17,dm04_price_cap_sell,0.002706546091375355,2827
2024-10-17,dm05_lot_floor_buy,0.0042168015277209035,2827
2024-10-17,dm05_lot_floor_sell,0.003448005435461362,2827
2024-10-17,dm06_soft_under_buy,0.004111715947995396,2827
2024-10-17,dm06_soft_under_sell,0.0031701264414200534,2827
2024-10-17,dm07_fresh_match_buy,0.0025513743290307748,2827
2024-10-17,dm07_fresh_match_sell,0.0024747881459873744,2827
2024-10-17,dm08_adaptive_repeat_buy,,2827
2024-10-17,dm08_adaptive_repeat_sell,,2827
2024-10-17,dm09_two_level_buy,,2827
2024-10-17,dm09_two_level_sell,,2827
2024-10-17,dm10_excess_cancel_buy,,2827
2024-10-17,dm10_excess_cancel_sell,,2827
2024-10-17,dm11_recent_buy,0.00517115130100243,2827
2024-10-17,dm11_recent_sell,0.0036784236358556933,2827
2024-10-17,dm12_persistent_buy,0.004960721408055191,2827
2024-10-17,dm12_persistent_sell,0.004001816826652384,2827
2024-10-18,dm01_exact_buy,-0.0017793407858035716,2831
2024-10-18,dm01_exact_sell,-0.0006188355331478647,2831
2024-10-18,dm02_confirmed_buy,-0.0017122264510360575,2831
2024-10-18,dm02_confirmed_sell,-0.0006491750932905707,2831
2024-10-18,dm03_price_room_buy,,2831
2024-10-18,dm03_price_room_sell,,2831
2024-10-18,dm04_price_cap_buy,-0.001854335407596055,2831
2024-10-18,dm04_price_cap_sell,-0.0009257071265849699,2831
2024-10-18,dm05_lot_floor_buy,-0.001835425522798869,2831
2024-10-18,dm05_lot_floor_sell,-0.0006919672343917369,2831
2024-10-18,dm06_soft_under_buy,-0.0016943150540833756,2831
2024-10-18,dm06_soft_under_sell,-0.0005880083606559284,2831
2024-10-18,dm07_fresh_match_buy,-0.002612808833057006,2831
2024-10-18,dm07_fresh_match_sell,-0.002577234218724472,2831
2024-10-18,dm08_adaptive_repeat_buy,,2831
2024-10-18,dm08_adaptive_repeat_sell,,2831
2024-10-18,dm09_two_level_buy,,2831
2024-10-18,dm09_two_level_sell,,2831
2024-10-18,dm10_excess_cancel_buy,,2831
2024-10-18,dm10_excess_cancel_sell,,2831
2024-10-18,dm11_recent_buy,-0.002114721878096198,2831
2024-10-18,dm11_recent_sell,-0.0008674934875126275,2831
2024-10-18,dm12_persistent_buy,-0.001351479105498272,2831
2024-10-18,dm12_persistent_sell,-0.0005475150325134814,2831
2024-10-21,dm01_exact_buy,0.0016237060388232184,2829
2024-10-21,dm01_exact_sell,0.003302789067827084,2829
2024-10-21,dm02_confirmed_buy,0.0016237060388232184,2829
2024-10-21,dm02_confirmed_sell,0.003302789067827084,2829
2024-10-21,dm03_price_room_buy,,2829
2024-10-21,dm03_price_room_sell,,2829
2024-10-21,dm04_price_cap_buy,0.0014885654125062551,2829
2024-10-21,dm04_price_cap_sell,0.002413560719545845,2829
2024-10-21,dm05_lot_floor_buy,0.0017201694170416895,2829
2024-10-21,dm05_lot_floor_sell,0.0033078662898870315,2829
2024-10-21,dm06_soft_under_buy,0.0016645829289474048,2829
2024-10-21,dm06_soft_under_sell,0.0033637258094117144,2829
2024-10-21,dm07_fresh_match_buy,0.00033570877355579005,2829
2024-10-21,dm07_fresh_match_sell,0.0023395828609885467,2829
2024-10-21,dm08_adaptive_repeat_buy,,2829
2024-10-21,dm08_adaptive_repeat_sell,,2829
2024-10-21,dm09_two_level_buy,,2829
2024-10-21,dm09_two_level_sell,,2829
2024-10-21,dm10_excess_cancel_buy,,2829
2024-10-21,dm10_excess_cancel_sell,,2829
2024-10-21,dm11_recent_buy,0.002853818574548575,2829
2024-10-21,dm11_recent_sell,0.0034593029656206408,2829
2024-10-21,dm12_persistent_buy,0.0029533524411779885,2829
2024-10-21,dm12_persistent_sell,0.0036559624432152345,2829
2024-10-22,dm01_exact_buy,-0.0031250581958382102,2823
2024-10-22,dm01_exact_sell,-0.00416995382081681,2823
2024-10-22,dm02_confirmed_buy,-0.0031250581958382102,2823
2024-10-22,dm02_confirmed_sell,-0.00416995382081681,2823
2024-10-22,dm03_price_room_buy,,2823
2024-10-22,dm03_price_room_sell,,2823
2024-10-22,dm04_price_cap_buy,-0.002321009236915115,2823
2024-10-22,dm04_price_cap_sell,-0.0027228098948733387,2823
2024-10-22,dm05_lot_floor_buy,-0.002981751208176014,2823
2024-10-22,dm05_lot_floor_sell,-0.004118947422274791,2823
2024-10-22,dm06_soft_under_buy,-0.0032576296805324582,2823
2024-10-22,dm06_soft_under_sell,-0.004286783453437673,2823
2024-10-22,dm07_fresh_match_buy,0.0004999962053585699,2823
2024-10-22,dm07_fresh_match_sell,-0.0039060059387951047,2823
2024-10-22,dm08_adaptive_repeat_buy,,2823
2024-10-22,dm08_adaptive_repeat_sell,,2823
2024-10-22,dm09_two_level_buy,,2823
2024-10-22,dm09_two_level_sell,,2823
2024-10-22,dm10_excess_cancel_buy,,2823
2024-10-22,dm10_excess_cancel_sell,,2823
2024-10-22,dm11_recent_buy,-0.001151219437265888,2823
2024-10-22,dm11_recent_sell,-0.004418005514411103,2823
2024-10-22,dm12_persistent_buy,-0.0039043624817959714,2823
2024-10-22,dm12_persistent_sell,-0.004145455407981341,2823
2024-10-23,dm01_exact_buy,-0.005085383866493332,2829
2024-10-23,dm01_exact_sell,-0.005407042103990142,2829
2024-10-23,dm02_confirmed_buy,-0.005096902518539167,2829
2024-10-23,dm02_confirmed_sell,-0.005407042103990142,2829
2024-10-23,dm03_price_room_buy,,2829
2024-10-23,dm03_price_room_sell,,2829
2024-10-23,dm04_price_cap_buy,-0.005757388509908392,2829
2024-10-23,dm04_price_cap_sell,-0.006038744203896161,2829
2024-10-23,dm05_lot_floor_buy,-0.00534644941443607,2829
2024-10-23,dm05_lot_floor_sell,-0.005447360113574895,2829
2024-10-23,dm06_soft_under_buy,-0.005203798898721567,2829
2024-10-23,dm06_soft_under_sell,-0.005543746844089279,2829
2024-10-23,dm07_fresh_match_buy,-0.003896648522422536,2829
2024-10-23,dm07_fresh_match_sell,-0.0054729881101623044,2829
2024-10-23,dm08_adaptive_repeat_buy,,2829
2024-10-23,dm08_adaptive_repeat_sell,,2829
2024-10-23,dm09_two_level_buy,,2829
2024-10-23,dm09_two_level_sell,,2829
2024-10-23,dm10_excess_cancel_buy,,2829
2024-10-23,dm10_excess_cancel_sell,,2829
2024-10-23,dm11_recent_buy,-0.00496821370502082,2829
2024-10-23,dm11_recent_sell,-0.004527112879930493,2829
2024-10-23,dm12_persistent_buy,-0.006631373616804964,2829
2024-10-23,dm12_persistent_sell,-0.006180713824709098,2829
2024-10-24,dm01_exact_buy,-0.0013041114816314783,2829
2024-10-24,dm01_exact_sell,-0.003999474644590869,2829
2024-10-24,dm02_confirmed_buy,-0.0013041114816314783,2829
2024-10-24,dm02_confirmed_sell,-0.003999474644590869,2829
2024-10-24,dm03_price_room_buy,,2829
2024-10-24,dm03_price_room_sell,,2829
2024-10-24,dm04_price_cap_buy,-0.0008025688516153208,2829
2024-10-24,dm04_price_cap_sell,-0.003368906085846784,2829
2024-10-24,dm05_lot_floor_buy,-0.0013657401580327148,2829
2024-10-24,dm05_lot_floor_sell,-0.0038450110689413337,2829
2024-10-24,dm06_soft_under_buy,-0.001333833125079507,2829
2024-10-24,dm06_soft_under_sell,-0.0038523409120097283,2829
2024-10-24,dm07_fresh_match_buy,-0.0001620766525917616,2829
2024-10-24,dm07_fresh_match_sell,-0.0029577627713325907,2829
2024-10-24,dm08_adaptive_repeat_buy,,2829
2024-10-24,dm08_adaptive_repeat_sell,,2829
2024-10-24,dm09_two_level_buy,,2829
2024-10-24,dm09_two_level_sell,,2829
2024-10-24,dm10_excess_cancel_buy,,2829
2024-10-24,dm10_excess_cancel_sell,,2829
2024-10-24,dm11_recent_buy,-0.0015131126238113386,2829
2024-10-24,dm11_recent_sell,-0.003390724705601922,2829
2024-10-24,dm12_persistent_buy,-0.002608070169371188,2829
2024-10-24,dm12_persistent_sell,-0.004641110468529522,2829
2024-10-25,dm01_exact_buy,-0.0003235398036756721,2833
2024-10-25,dm01_exact_sell,-0.00031183746063652624,2833
2024-10-25,dm02_confirmed_buy,-0.0003235398036756721,2833
2024-10-25,dm02_confirmed_sell,-0.00031183746063652624,2833
2024-10-25,dm03_price_room_buy,,2833
2024-10-25,dm03_price_room_sell,,2833
2024-10-25,dm04_price_cap_buy,-6.501493706689539e-05,2833
2024-10-25,dm04_price_cap_sell,-0.00033648111017125495,2833
2024-10-25,dm05_lot_floor_buy,-0.0004190847439377041,2833
2024-10-25,dm05_lot_floor_sell,-0.0003376134709633465,2833
2024-10-25,dm06_soft_under_buy,-0.00027028230874307575,2833
2024-10-25,dm06_soft_under_sell,-0.00032319409283410364,2833
2024-10-25,dm07_fresh_match_buy,-6.022928039936971e-05,2833
2024-10-25,dm07_fresh_match_sell,0.0004996441918676191,2833
2024-10-25,dm08_adaptive_repeat_buy,,2833
2024-10-25,dm08_adaptive_repeat_sell,,2833
2024-10-25,dm09_two_level_buy,,2833
2024-10-25,dm09_two_level_sell,,2833
2024-10-25,dm10_excess_cancel_buy,,2833
2024-10-25,dm10_excess_cancel_sell,,2833
2024-10-25,dm11_recent_buy,-3.456221767187285e-06,2833
2024-10-25,dm11_recent_sell,0.00044399863884958903,2833
2024-10-25,dm12_persistent_buy,-6.107650801440243e-05,2833
2024-10-25,dm12_persistent_sell,0.0004998744945274181,2833
2024-10-28,dm01_exact_buy,-0.004794885040059693,2833
2024-10-28,dm01_exact_sell,-0.00654186010592171,2833
2024-10-28,dm02_confirmed_buy,-0.004794885040059693,2833
2024-10-28,dm02_confirmed_sell,-0.00654186010592171,2833
2024-10-28,dm03_price_room_buy,,2833
2024-10-28,dm03_price_room_sell,,2833
2024-10-28,dm04_price_cap_buy,-0.004863236294041052,2833
2024-10-28,dm04_price_cap_sell,-0.005534748683866805,2833
2024-10-28,dm05_lot_floor_buy,-0.0047558950537709066,2833
2024-10-28,dm05_lot_floor_sell,-0.006370533877095175,2833
2024-10-28,dm06_soft_under_buy,-0.004786594424877623,2833
2024-10-28,dm06_soft_under_sell,-0.006651812788091313,2833
2024-10-28,dm07_fresh_match_buy,-0.002523311237669402,2833
2024-10-28,dm07_fresh_match_sell,-0.0036064980864526797,2833
2024-10-28,dm08_adaptive_repeat_buy,,2833
2024-10-28,dm08_adaptive_repeat_sell,,2833
2024-10-28,dm09_two_level_buy,,2833
2024-10-28,dm09_two_level_sell,,2833
2024-10-28,dm10_excess_cancel_buy,,2833
2024-10-28,dm10_excess_cancel_sell,,2833
2024-10-28,dm11_recent_buy,-0.003198292569132107,2833
2024-10-28,dm11_recent_sell,-0.005652346523144613,2833
2024-10-28,dm12_persistent_buy,-0.0044578415234006975,2833
2024-10-28,dm12_persistent_sell,-0.006053024629582145,2833
2024-10-29,dm01_exact_buy,-0.0038422734825265623,2834
2024-10-29,dm01_exact_sell,-0.004087122120789851,2834
2024-10-29,dm02_confirmed_buy,-0.0038422734825265623,2834
2024-10-29,dm02_confirmed_sell,-0.004152456730319623,2834
2024-10-29,dm03_price_room_buy,,2834
2024-10-29,dm03_price_room_sell,-0.0002672667422652132,2834
2024-10-29,dm04_price_cap_buy,-0.005327251942533841,2834
2024-10-29,dm04_price_cap_sell,-0.0058353682858090315,2834
2024-10-29,dm05_lot_floor_buy,-0.004197631739833436,2834
2024-10-29,dm05_lot_floor_sell,-0.004309091753244187,2834
2024-10-29,dm06_soft_under_buy,-0.003967330385858096,2834
2024-10-29,dm06_soft_under_sell,-0.004185080336969375,2834
2024-10-29,dm07_fresh_match_buy,-0.004693131154690203,2834
2024-10-29,dm07_fresh_match_sell,-0.003933675264371691,2834
2024-10-29,dm08_adaptive_repeat_buy,,2834
2024-10-29,dm08_adaptive_repeat_sell,,2834
2024-10-29,dm09_two_level_buy,,2834
2024-10-29,dm09_two_level_sell,,2834
2024-10-29,dm10_excess_cancel_buy,,2834
2024-10-29,dm10_excess_cancel_sell,,2834
2024-10-29,dm11_recent_buy,-0.003821168198280149,2834
2024-10-29,dm11_recent_sell,-0.004067845867439424,2834
2024-10-29,dm12_persistent_buy,-0.0034364200604412413,2834
2024-10-29,dm12_persistent_sell,-0.0028168703385883197,2834
2024-10-30,dm01_exact_buy,0.004525546344974436,2829
2024-10-30,dm01_exact_sell,0.004216181802009421,2829
2024-10-30,dm02_confirmed_buy,0.004539600023752887,2829
2024-10-30,dm02_confirmed_sell,0.004216181802009421,2829
2024-10-30,dm03_price_room_buy,,2829
2024-10-30,dm03_price_room_sell,0.004709964370672647,2829
2024-10-30,dm04_price_cap_buy,0.0031401855798844193,2829
2024-10-30,dm04_price_cap_sell,0.0033292180225173882,2829
2024-10-30,dm05_lot_floor_buy,0.0045666804047061,2829
2024-10-30,dm05_lot_floor_sell,0.004128478314058403,2829
2024-10-30,dm06_soft_under_buy,0.004547758974203124,2829
2024-10-30,dm06_soft_under_sell,0.004413208457307456,2829
2024-10-30,dm07_fresh_match_buy,0.001182686206559484,2829
2024-10-30,dm07_fresh_match_sell,0.0027513243114198702,2829
2024-10-30,dm08_adaptive_repeat_buy,,2829
2024-10-30,dm08_adaptive_repeat_sell,,2829
2024-10-30,dm09_two_level_buy,,2829
2024-10-30,dm09_two_level_sell,,2829
2024-10-30,dm10_excess_cancel_buy,,2829
2024-10-30,dm10_excess_cancel_sell,,2829
2024-10-30,dm11_recent_buy,0.003964957312752881,2829
2024-10-30,dm11_recent_sell,0.004697996148981986,2829
2024-10-30,dm12_persistent_buy,0.004429765916386745,2829
2024-10-30,dm12_persistent_sell,0.003432603479941656,2829
2024-10-31,dm01_exact_buy,-0.003701910501472713,2831
2024-10-31,dm01_exact_sell,-0.003434238990437899,2831
2024-10-31,dm02_confirmed_buy,-0.003701910501472713,2831
2024-10-31,dm02_confirmed_sell,-0.0034340107900501186,2831
2024-10-31,dm03_price_room_buy,,2831
2024-10-31,dm03_price_room_sell,,2831
2024-10-31,dm04_price_cap_buy,-0.00222879569830341,2831
2024-10-31,dm04_price_cap_sell,-0.0021125381786611546,2831
2024-10-31,dm05_lot_floor_buy,-0.003791285412005029,2831
2024-10-31,dm05_lot_floor_sell,-0.00344994778782367,2831
2024-10-31,dm06_soft_under_buy,-0.0037733225412596287,2831
2024-10-31,dm06_soft_under_sell,-0.0034572260193560414,2831
2024-10-31,dm07_fresh_match_buy,-0.0015678251649643702,2831
2024-10-31,dm07_fresh_match_sell,-0.0030779226421902687,2831
2024-10-31,dm08_adaptive_repeat_buy,,2831
2024-10-31,dm08_adaptive_repeat_sell,,2831
2024-10-31,dm09_two_level_buy,,2831
2024-10-31,dm09_two_level_sell,,2831
2024-10-31,dm10_excess_cancel_buy,,2831
2024-10-31,dm10_excess_cancel_sell,,2831
2024-10-31,dm11_recent_buy,-0.0024070326282484645,2831
2024-10-31,dm11_recent_sell,-0.0031655930558120936,2831
2024-10-31,dm12_persistent_buy,-0.003684835349987697,2831
2024-10-31,dm12_persistent_sell,-0.0027444233213819447,2831
2024-11-01,dm01_exact_buy,0.004943776976050359,2833
2024-11-01,dm01_exact_sell,-0.0004769840009414203,2833
2024-11-01,dm02_confirmed_buy,0.00489024898288342,2833
2024-11-01,dm02_confirmed_sell,-0.00041321877753933145,2833
2024-11-01,dm03_price_room_buy,,2833
2024-11-01,dm03_price_room_sell,0.00040213104752798504,2833
2024-11-01,dm04_price_cap_buy,0.008868965804708473,2833
2024-11-01,dm04_price_cap_sell,0.0005122541607460278,2833
2024-11-01,dm05_lot_floor_buy,0.005070202674912178,2833
2024-11-01,dm05_lot_floor_sell,-0.00046350041656839994,2833
2024-11-01,dm06_soft_under_buy,0.00495314199594212,2833
2024-11-01,dm06_soft_under_sell,-0.000447955933718611,2833
2024-11-01,dm07_fresh_match_buy,0.00346687248131417,2833
2024-11-01,dm07_fresh_match_sell,0.0004418765167778782,2833
2024-11-01,dm08_adaptive_repeat_buy,,2833
2024-11-01,dm08_adaptive_repeat_sell,,2833
2024-11-01,dm09_two_level_buy,,2833
2024-11-01,dm09_two_level_sell,,2833
2024-11-01,dm10_excess_cancel_buy,,2833
2024-11-01,dm10_excess_cancel_sell,,2833
2024-11-01,dm11_recent_buy,0.004383277816528745,2833
2024-11-01,dm11_recent_sell,-0.0021781346130572213,2833
2024-11-01,dm12_persistent_buy,0.004122941061691466,2833
2024-11-01,dm12_persistent_sell,-0.0024198182183436025,2833
2024-11-04,dm01_exact_buy,0.004193996728306906,2835
2024-11-04,dm01_exact_sell,0.0032008187147468028,2835
2024-11-04,dm02_confirmed_buy,0.004193996728306906,2835
2024-11-04,dm02_confirmed_sell,0.0032008187147468028,2835
2024-11-04,dm03_price_room_buy,,2835
2024-11-04,dm03_price_room_sell,0.0036423264893958775,2835
2024-11-04,dm04_price_cap_buy,0.004128396315255323,2835
2024-11-04,dm04_price_cap_sell,0.002637140153507584,2835
2024-11-04,dm05_lot_floor_buy,0.004021112449262014,2835
2024-11-04,dm05_lot_floor_sell,0.0033054808494986775,2835
2024-11-04,dm06_soft_under_buy,0.004166002274801345,2835
2024-11-04,dm06_soft_under_sell,0.003190567449875477,2835
2024-11-04,dm07_fresh_match_buy,0.003927197670659157,2835
2024-11-04,dm07_fresh_match_sell,0.0019791742370811344,2835
2024-11-04,dm08_adaptive_repeat_buy,,2835
2024-11-04,dm08_adaptive_repeat_sell,,2835
2024-11-04,dm09_two_level_buy,,2835
2024-11-04,dm09_two_level_sell,,2835
2024-11-04,dm10_excess_cancel_buy,,2835
2024-11-04,dm10_excess_cancel_sell,,2835
2024-11-04,dm11_recent_buy,0.00492119103805116,2835
2024-11-04,dm11_recent_sell,0.0029120605867918887,2835
2024-11-04,dm12_persistent_buy,0.004773794270689376,2835
2024-11-04,dm12_persistent_sell,0.004003473952364312,2835
2024-11-05,dm01_exact_buy,-0.0025192749672318052,2832
2024-11-05,dm01_exact_sell,-0.0028299002628517284,2832
2024-11-05,dm02_confirmed_buy,-0.0025192749672318052,2832
2024-11-05,dm02_confirmed_sell,-0.0028299002628517284,2832
2024-11-05,dm03_price_room_buy,,2832
2024-11-05,dm03_price_room_sell,,2832
2024-11-05,dm04_price_cap_buy,-0.0029021716023130634,2832
2024-11-05,dm04_price_cap_sell,-0.003708811863222109,2832
2024-11-05,dm05_lot_floor_buy,-0.0023626509169363315,2832
2024-11-05,dm05_lot_floor_sell,-0.002655676900119258,2832
2024-11-05,dm06_soft_under_buy,-0.0024741673673458883,2832
2024-11-05,dm06_soft_under_sell,-0.0028017339189068467,2832
2024-11-05,dm07_fresh_match_buy,-0.003668646657864211,2832
2024-11-05,dm07_fresh_match_sell,-0.0030869504200683193,2832
2024-11-05,dm08_adaptive_repeat_buy,,2832
2024-11-05,dm08_adaptive_repeat_sell,,2832
2024-11-05,dm09_two_level_buy,,2832
2024-11-05,dm09_two_level_sell,,2832
2024-11-05,dm10_excess_cancel_buy,,2832
2024-11-05,dm10_excess_cancel_sell,,2832
2024-11-05,dm11_recent_buy,-0.0026060363124701886,2832
2024-11-05,dm11_recent_sell,-0.00243999611310067,2832
2024-11-05,dm12_persistent_buy,-0.0015578768823353165,2832
2024-11-05,dm12_persistent_sell,-0.0019678353628427873,2832
2024-11-06,dm01_exact_buy,0.0009221884459666846,2834
2024-11-06,dm01_exact_sell,0.0010763987763752324,2834
2024-11-06,dm02_confirmed_buy,0.0009221884459666846,2834
2024-11-06,dm02_confirmed_sell,0.0011145708108643952,2834
2024-11-06,dm03_price_room_buy,,2834
2024-11-06,dm03_price_room_sell,,2834
2024-11-06,dm04_price_cap_buy,0.0007476995279090074,2834
2024-11-06,dm04_price_cap_sell,0.0010475648972671156,2834
2024-11-06,dm05_lot_floor_buy,0.0009245584755280872,2834
2024-11-06,dm05_lot_floor_sell,0.0011615659543260971,2834
2024-11-06,dm06_soft_under_buy,0.0009573051689542979,2834
2024-11-06,dm06_soft_under_sell,0.0010071258120297267,2834
2024-11-06,dm07_fresh_match_buy,0.000874900835817859,2834
2024-11-06,dm07_fresh_match_sell,-0.00011665204556364148,2834
2024-11-06,dm08_adaptive_repeat_buy,,2834
2024-11-06,dm08_adaptive_repeat_sell,,2834
2024-11-06,dm09_two_level_buy,,2834
2024-11-06,dm09_two_level_sell,,2834
2024-11-06,dm10_excess_cancel_buy,,2834
2024-11-06,dm10_excess_cancel_sell,,2834
2024-11-06,dm11_recent_buy,0.0010437281548693958,2834
2024-11-06,dm11_recent_sell,0.0013790016359754862,2834
2024-11-06,dm12_persistent_buy,0.0013734267472141947,2834
2024-11-06,dm12_persistent_sell,0.0014619304023631846,2834
2024-11-07,dm01_exact_buy,-0.006650208453517145,2833
2024-11-07,dm01_exact_sell,-0.004873452991060895,2833
2024-11-07,dm02_confirmed_buy,-0.006532753226581366,2833
2024-11-07,dm02_confirmed_sell,-0.004873452991060895,2833
2024-11-07,dm03_price_room_buy,,2833
2024-11-07,dm03_price_room_sell,-0.0038792906184027635,2833
2024-11-07,dm04_price_cap_buy,-0.005323648162555315,2833
2024-11-07,dm04_price_cap_sell,-0.0034845143753280353,2833
2024-11-07,dm05_lot_floor_buy,-0.006665480369421338,2833
2024-11-07,dm05_lot_floor_sell,-0.00485638356482891,2833
2024-11-07,dm06_soft_under_buy,-0.006715321994121369,2833
2024-11-07,dm06_soft_under_sell,-0.004711715048674731,2833
2024-11-07,dm07_fresh_match_buy,-0.004203849307474338,2833
2024-11-07,dm07_fresh_match_sell,-0.0016914723023435125,2833
2024-11-07,dm08_adaptive_repeat_buy,,2833
2024-11-07,dm08_adaptive_repeat_sell,,2833
2024-11-07,dm09_two_level_buy,,2833
2024-11-07,dm09_two_level_sell,,2833
2024-11-07,dm10_excess_cancel_buy,,2833
2024-11-07,dm10_excess_cancel_sell,,2833
2024-11-07,dm11_recent_buy,-0.005046840417440373,2833
2024-11-07,dm11_recent_sell,-0.0038995175240310025,2833
2024-11-07,dm12_persistent_buy,-0.005225320201864074,2833
2024-11-07,dm12_persistent_sell,-0.00394370180617734,2833
2024-11-08,dm01_exact_buy,0.0034116669746680657,2835
2024-11-08,dm01_exact_sell,0.0013424879754894586,2835
2024-11-08,dm02_confirmed_buy,0.0034318619348741976,2835
2024-11-08,dm02_confirmed_sell,0.0013875019342433218,2835
2024-11-08,dm03_price_room_buy,0.002479219102790879,2835
2024-11-08,dm03_price_room_sell,0.0019750029309280265,2835
2024-11-08,dm04_price_cap_buy,0.003726353805868006,2835
2024-11-08,dm04_price_cap_sell,0.00058741980790617,2835
2024-11-08,dm05_lot_floor_buy,0.003848666368111744,2835
2024-11-08,dm05_lot_floor_sell,0.0013823615780507964,2835
2024-11-08,dm06_soft_under_buy,0.003511928482774841,2835
2024-11-08,dm06_soft_under_sell,0.0014595400558720995,2835
2024-11-08,dm07_fresh_match_buy,0.002482356928945822,2835
2024-11-08,dm07_fresh_match_sell,-0.0011413699283068079,2835
2024-11-08,dm08_adaptive_repeat_buy,,2835
2024-11-08,dm08_adaptive_repeat_sell,,2835
2024-11-08,dm09_two_level_buy,,2835
2024-11-08,dm09_two_level_sell,,2835
2024-11-08,dm10_excess_cancel_buy,,2835
2024-11-08,dm10_excess_cancel_sell,,2835
2024-11-08,dm11_recent_buy,0.003150005668605097,2835
2024-11-08,dm11_recent_sell,0.0011321478673427744,2835
